date,country,position,streams,track_id,artists,artist_genres,duration,explicit,name
2017/01/05,ie,143,21486,3UDXkdQquqCEAJdNAsA1wO,"['Cash Cash', 'Digital Farm Animals', 'Nelly']","['pop edm', 'pop', 'pop rap', 'electropowerpop', 'uk dance', 'edm', 'electro house', 'pop dance', 'st louis rap', 'tropical house', 'electropop', 'urban contemporary', 'dance pop', 'hip hop', 'southern hip hop']",186120,False,Millionaire (feat. Nelly)
2020/01/30,lv,48,10446,6Gg1gjgKi2AK4e0qzsR7sd,"['Juice WRLD', 'YoungBoy Never Broke Again']","['melodic rap', 'baton rouge rap', 'trap', 'chicago rap']",189322,True,Bandit (with YoungBoy Never Broke Again)
2020/03/26,gr,24,52081,3MkDbpHIHxmxOzqUAClMj3,"['TOQUEL', 'Light']","['greek hip hop', 'greek trap']",167167,True,Stars
2022/10/27,gb,194,409311,2DB4DdfCFMw1iaR6JaR03a,"['Camila Cabello', 'Ed Sheeran']","['uk pop', 'dance pop', 'pop', 'post-teen pop']",206070,False,Bam Bam (feat. Ed Sheeran)
2018/08/09,pe,188,50261,5kTBmo3zNcnlm6saZRFrHR,['Bacilos'],"['rock en espanol', 'latin pop', 'colombian pop', 'tropical']",252374,False,Por Hacerme el Bueno
2021/06/10,pt,52,93004,3ydmNkAyYq0AKtG8sTfE9P,['VMZ'],"['musica triste brasileira', 'nerdcore brasileiro']",221461,False,Plutão
2018/03/22,de,147,304211,4xkOaSrkexMciUUogZKVTS,"['Eminem', 'Nate Dogg']","['pop rap', 'gangster rap', 'detroit hip hop', 'g funk', 'west coast rap', 'hip hop', 'rap']",297786,True,Till I Collapse
2015/11/12,dk,161,43450,0H2BuFu2MuJfnF1yHKjBcp,"['Naughty Boy', 'Beyoncé', 'Arrow Benjamin']","['pop', 'uk pop', 'uk contemporary r&b', 'r&b', 'dance pop']",213019,False,Runnin' (Lose It All)
2020/01/23,jp,131,128153,0sVnyL71jTOuMt9TZ59bws,['SPITZ'],"['classic j-pop', 'j-pop', 'j-rock']",260133,False,ロビンソン
2022/10/13,pk,52,31491,6cdiviyVL3tFYE1eDcmUzL,"['Young Stunners', 'Talha Anjum', 'Talhah Yunus']","['pakistani hip hop', 'desi hip hop', 'pakistani pop', 'hindi hip hop']",260173,False,Gumaan
2018/10/25,ec,182,18356,2FY7b99s15jUprqC0M5NCT,['Imagine Dragons'],"['modern rock', 'rock']",189466,False,Natural
2014/10/12,cr,47,7132,5k31cAfP8yymw8v0AYQIjr,['American Authors'],"['indie poptimism', 'modern rock', 'pop rock']",194000,False,Best Day Of My Life
2016/10/13,sv,151,3855,32OlwWuMpZ6b0aN2RZOeMS,"['Mark Ronson', 'Bruno Mars']","['dance pop', 'pop', 'uk pop']",269666,True,Uptown Funk (feat. Bruno Mars)
2017/07/06,pt,146,18307,4pLwZjInHj3SimIyN9SnOz,"['Ariana Grande', 'Nicki Minaj']","['queens hip hop', 'pop', 'hip pop', 'dance pop', 'rap']",226160,True,Side To Side
2019/10/03,gb,34,1074646,5qmq61DAAOUaW8AUo8xKhh,['Lizzo'],"['minnesota hip hop', 'trap queen', 'pop', 'escape room']",173325,True,Truth Hurts
2017/11/16,cz,73,17578,1SBj3BmNJ5SNCoC0VtlR9Z,"['OneRepublic', 'Amir']","['french pop', 'piano rock', 'pop', 'eurovision', 'francoton']",223862,False,No Vacancy (feat. Amir)
2020/01/02,in,74,241146,7gAyu0od48mkaCw1laPKVC,"['Vayu', 'Aastha Gill', 'AKASA', 'Puri']","['modern bollywood', 'desi pop', 'basshall']",157000,False,Naagin
2022/11/10,hk,67,53103,4c9hHw1PUYXHfKFASXo8H0,['Terence Lam'],['cantopop'],270000,False,某種老朋友
2018/12/13,sg,62,75654,76cy1WJvNGJTj78UqeA5zr,['Dua Lipa'],"['dance pop', 'pop', 'uk pop']",217946,True,IDGAF
2015/02/01,my,41,19832,7DFNE7NO0raLIUbgzY2rzm,['Passenger'],"['neo mellow', 'folk-pop']",252866,False,Let Her Go
2022/04/14,nz,74,59791,07GvNcU1WdyZJq3XxP0kZa,['Fleetwood Mac'],"['rock', 'classic rock', 'soft rock', 'yacht rock', 'album rock']",223613,False,Go Your Own Way - 2004 Remaster
2022/03/24,dk,198,51245,1yD45ue5YXqkWIv4YI0B7e,['Phlake'],"['danish pop', 'scandinavian r&b']",208185,False,Vendetta
2015/05/14,tr,102,11973,73DdlUXPj6SIOJQRrqgjld,['Tove Lo'],"['swedish electropop', 'swedish synthpop', 'pop', 'uk pop', 'metropopolis', 'electropop', 'dance pop', 'swedish pop']",209226,False,Habits (Stay High)
2014/11/02,ec,69,5647,6bcdiJvYNX115yvbh3wASz,['Romeo Santos'],['bachata'],237093,False,Cancioncitas de Amor
2013/12/01,es,31,84197,63LAR8TGAGvpfLLM8Z1weo,['Lady Gaga'],"['art pop', 'dance pop', 'pop']",212493,False,Applause
2016/05/19,uy,95,6581,5l390fUPNwGSi6ECobpc20,['Gente De Zona'],"['latin pop', 'cubaton', 'latin hip hop']",209280,False,Algo Contigo
2020/10/22,ni,200,4919,5XR1WyZ0uOSHRNhP85QxT4,['KURT'],"['mexican pop', 'latin pop']",217466,False,La Mujer Perfecta
2015/05/21,nz,46,43057,5QM0SsyzmBM0pbFY52Xj1X,['Sam Smith'],"['pop', 'uk pop']",239316,False,I'm Not The Only One
2019/01/24,cr,52,38318,4VTTpwcAxVSQNzEZLi75d0,"['Nacho', 'Manuel Turizo']","['reggaeton', 'pop venezolano', 'dominican pop', 'reggaeton colombiano', 'latin pop', 'trap latino', 'colombian pop']",202893,False,Déjalo
2021/07/22,tw,87,65031,2pn8dNVSpYnAtlKFC8Q0DJ,['ROSÉ'],['k-pop'],168085,False,On The Ground
2018/08/09,pl,106,93646,3NkZ6DpmPCqBQlYSIZbEOA,['Taco Hemingway'],"['polish trap', 'polish hip hop']",189240,True,Anja
2020/09/24,ee,181,4525,4DJAZ4h6tXIPII76UnNff1,['pluuto'],"['estonian hip hop', 'estonian pop']",215312,False,Mõtetes
2018/02/22,py,77,16746,3iDPALl8BoUbuXZgy6EOWY,"['Gigolo Y La Exce', 'Bad Bunny']","['perreo', 'reggaeton flow', 'trap latino', 'reggaeton']",227220,True,Sexto Sentido (feat. Bad Bunny)
2020/08/27,vn,111,29851,39EXZNMxb4RBHlRjnRaOKp,['V'],"['j-division', 'korean ost']",214258,False,Sweet Night
2020/04/09,pe,193,61522,2hdhH9YsYQInj4NYU75XZZ,['Mau y Ricky'],"['trap latino', 'latin pop', 'reggaeton', 'pop venezolano']",168167,False,Me Enamora
2020/07/02,au,99,285955,7FGq80cy8juXBCD2nrqdWU,"['benny blanco', 'Halsey', 'Khalid']","['pop rap', 'pop r&b', 'pop', 'indie poptimism', 'etherpop', 'electropop', 'dance pop', 'edm']",170769,False,Eastside (with Halsey & Khalid)
2022/01/06,gr,172,29181,3u5dZBQfFUhUTPzCPynA2i,"['Greg', 'Ayman']",['greek pop'],176190,True,Yalla
2022/03/03,uy,2,140001,2Gq636OOGgxCTqEuzCZhsa,"['Bizarrap', 'Tiago PZK']","['pop venezolano', 'trap latino', 'argentine hip hop', 'trap argentino']",160000,False,"Tiago PZK: Bzrp Music Sessions, Vol. 48"
2022/05/05,sa,185,11868,7kUljt0NM5sISL3OGNVxYd,"['Egzod', 'Maestro Chives', 'Neoni']","['bass trap', 'alt z', 'traprun']",223520,False,Royalty
2021/06/17,tw,131,47324,4ezCayon5X4bTBj6ztNlDH,['Yoga Lin'],"['taiwan pop', 'chinese r&b', 'mandopop']",245521,False,兜圈 (偶像劇「必娶女人」片尾曲)
2017/12/21,sk,12,17706,7vQbuQcyTflfCIOu3Uzzya,['Bobby Helms'],[],130973,False,Jingle Bell Rock
2017/11/16,br,162,379687,0CokSRCu5hZgPxcZBaEzVE,"['Macklemore', 'Skylar Grey']","['pop rap', 'seattle hip hop', 'piano rock', 'viral pop']",220454,True,Glorious (feat. Skylar Grey)
2019/10/24,ph,125,240577,5jLEQLkEU8Sb2fG5UQcwDM,['Yeng Constantino'],['opm'],222063,False,Ako Muna
2018/10/25,lv,183,4417,2ekn2ttSfGqwhhate0LSR0,['Dua Lipa'],"['dance pop', 'pop', 'uk pop']",209320,False,New Rules
2020/01/23,do,162,12113,6FyRXC8tJUh863JCkyWqtk,['Paulo Londra'],"['trap latino', 'argentine hip hop', 'trap argentino']",258638,False,Adan y Eva
2018/11/22,lt,90,5739,51NFxnQvaosfDDutk0tams,['Billie Eilish'],"['art pop', 'pop', 'electropop']",179172,False,bellyache
2015/06/04,ch,97,9141,2fi8X9Ma973SF22JbTZtHj,['José González'],"['swedish singer-songwriter', 'indie folk', 'swedish indie pop', 'stomp and holler', 'swedish indie folk', 'gothenburg indie']",158240,False,Heartbeats
2015/06/18,dk,158,41621,7pqgMEKsDMOHUdFQ7n0N9K,"['David Guetta', 'Sam Martin']","['pop', 'big room', 'pop dance', 'dance pop', 'edm']",203641,False,Dangerous (feat. Sam Martin)
2020/03/12,cl,132,240936,6ydubKY1r75XKuQheIQB8f,['Cami'],"['latin pop', 'pop chileno']",154426,False,Aquí Estoy
2018/08/16,gr,118,6795,3GVkPk8mqxz0itaAriG1L7,['XXXTENTACION'],"['miami hip hop', 'emo rap']",95466,True,Everybody Dies In Their Nightmares
2018/09/20,id,39,277389,5N4erncE7kuUccm7zEmwzk,"['Silk City', 'Dua Lipa', 'Diplo', 'Mark Ronson']","['pop', 'ninja', 'moombahton', 'pop dance', 'electro house', 'house', 'dance pop', 'edm', 'tropical house', 'uk pop']",238173,False,Electricity (with Dua Lipa)
2017/10/05,hu,62,15052,2nLtzopw4rPReszdYBJU6h,['Linkin Park'],"['rap metal', 'post-grunge', 'alternative metal', 'nu metal']",185586,False,Numb
2018/12/20,is,41,19192,3k3JOzKAMqaVjYFXf2Oglg,['Stuðkompaníið'],['icelandic rock'],227091,False,Jólastund
2018/11/15,tw,64,50019,5eRo6g2COIM4OE3UEHMA4g,['Lady Gaga'],"['art pop', 'dance pop', 'pop']",196800,False,Heal Me
2016/09/15,bo,42,11265,1CUVN2kn7mW5FjkqXTR2W1,"['Jonas Blue', 'JP Cooper']","['neo mellow', 'pop', 'uk pop', 'pop dance', 'uk dance', 'dance pop', 'tropical house', 'edm']",196613,False,Perfect Strangers
2019/07/04,ar,23,728669,6FyRXC8tJUh863JCkyWqtk,['Paulo Londra'],"['trap latino', 'argentine hip hop', 'trap argentino']",258638,False,Adan y Eva
2019/07/11,my,114,58455,4hQ6UGyWQIGJmHSo0J88JW,['Selena Gomez'],"['dance pop', 'pop', 'post-teen pop']",207904,False,Back To You - From 13 Reasons Why – Season 2 Soundtrack
2016/10/27,ec,106,14902,4WjH9Bzt3kx7z8kl0awxh4,"['Major Lazer', 'MØ', 'DJ Snake']","['pop rap', 'pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electronic trap', 'electropop', 'dance pop', 'tropical house', 'edm']",176561,False,Lean On (feat. MØ & DJ Snake)
2022/05/19,py,69,52397,47ZS1OjnJpJVfGN9yHXfMn,"['Alex Rose', 'Rauw Alejandro', 'Lenny Tavárez', 'Cazzu', 'Lyanno']","['reggaeton', 'trap argentino', 'puerto rican pop', 'trap boricua', 'reggaeton flow', 'argentine hip hop', 'rap latina', 'trap latino']",367680,False,Toda Remix - Remix
2019/12/05,cy,25,4231,6b2RcmUt1g9N9mQ3CbjX2Y,['Sam Smith'],"['dance pop', 'pop', 'uk pop']",202204,False,How Do You Sleep?
2022/05/12,pt,32,123662,5Z9KJZvQzH6PFmb8SNkxuk,"['Lil Nas X', 'Jack Harlow']","['pop', 'deep underground hip hop', 'kentucky hip hop', 'lgbtq+ hip hop', 'rap']",212352,True,INDUSTRY BABY (feat. Jack Harlow)
2016/12/22,hk,149,15567,0oSNOJEcBIKNcQzRc5TfyR,['BTS'],"['k-pop', 'k-pop boy group']",217078,False,Blood Sweat & Tears
2015/07/02,es,247,24253,2zYzyRzz6pRmhPzyfMEC8s,['AC/DC'],"['australian rock', 'hard rock', 'rock']",208400,False,Highway to Hell
2018/01/25,lv,138,4088,6HUnnBwYZqcED1eQztxMBN,['Martin Jensen'],"['pop', 'danish electronic', 'uk pop', 'pop dance', 'electro house', 'dance pop', 'tropical house', 'pop edm', 'edm']",174933,False,Solo Dance
2021/10/14,dk,85,86141,6FPE8PdEpNUty0GIpN9Lne,"['Branco', 'Artigeardit']",['danish pop'],109363,True,HOTBOYZ
2015/10/01,cz,136,4203,78TKtlSLWK8pZAKKW3MyQL,"['A Great Big World', 'Christina Aguilera']","['neo mellow', 'viral pop', 'pop', 'piano rock', 'dance pop', 'pop rock', 'post-teen pop']",229400,False,Say Something
2018/07/19,nl,60,373701,13mBTIxi1V5IoWuApMFRU1,['Boef'],['dutch hip hop'],169440,True,Draai Het Om
2021/09/30,id,132,303797,5TTXEcfsYLh6fTarLaevTi,['NIKI'],"['indonesian r&b', 'pop']",171355,True,lowkey
2019/07/25,th,181,34584,5UlSKEFiNHNFSye7CLpLPs,['YERM'],['thai indie rock'],234657,False,ที่ผ่านมา
2015/05/21,co,113,19936,3ip2477VESffCtFkPFT0ov,"['Gente De Zona', 'Marc Anthony']","['tropical', 'latin hip hop', 'cubaton', 'latin pop', 'modern salsa', 'salsa']",203049,False,La Gozadera
2018/11/15,jp,196,42356,7wqSzGeodspE3V6RBD5W8L,"['Wiz Khalifa', 'Charlie Puth']","['pop rap', 'southern hip hop', 'pop', 'viral pop', 'pittsburgh rap', 'dance pop', 'trap', 'hip hop', 'rap']",229525,False,See You Again (feat. Charlie Puth)
2020/12/31,sv,171,16101,25ZAibhr3bdlMCLmubZDVt,"['J Balvin', 'Bad Bunny']","['reggaeton colombiano', 'reggaeton', 'trap latino']",222346,False,QUE PRETENDES
2019/02/14,ph,24,861213,7uiBocndm12aKbsdnQ3Scx,['Chris Brown'],"['dance pop', 'r&b', 'pop']",187297,True,Undecided
2019/09/12,ca,83,347738,0DiDStADDVh3SvAsoJAFMk,['Jonas Brothers'],"['pop', 'dance pop', 'boy band', 'post-teen pop']",183000,False,Only Human
2019/12/26,jp,66,176341,0kA7SWxWPYqSyIbMl51X5b,['flumpool'],"['anime', 'j-rock', 'anime rock', 'j-poprock', 'j-pop']",322586,False,君に届け
2015/06/18,co,5,86027,32OlwWuMpZ6b0aN2RZOeMS,"['Mark Ronson', 'Bruno Mars']","['dance pop', 'pop', 'uk pop']",269666,True,Uptown Funk (feat. Bruno Mars)
2023/02/02,tw,92,87064,3dEXhWQRe9jPXEAh33ppuy,['老王樂隊'],"['taiwan pop', 'chinese indie', 'taiwan indie', 'mandopop']",265654,False,我在愛情的盡頭看見了你和我
2016/02/18,pl,144,17760,06KyNuuMOX1ROXRhj787tj,"['Charlie Puth', 'Selena Gomez']","['dance pop', 'viral pop', 'pop', 'post-teen pop']",217706,False,We Don't Talk Anymore (feat. Selena Gomez)
2020/12/31,ni,30,19710,7k4t7uLgtOxPwTpFmtJNTY,"['KAROL G', 'Nicki Minaj']","['queens hip hop', 'pop', 'reggaeton', 'reggaeton colombiano', 'hip pop', 'dance pop', 'rap']",200960,False,Tusa
2014/02/09,gb,25,232811,6Ep6BzIOB9tz3P4sWqiiAB,['Imagine Dragons'],"['modern rock', 'rock']",186813,False,Radioactive
2014/01/19,global,5,4596899,4RXpgGM7A4Hg7cFBoH5KyF,['Avicii'],"['pop rap', 'pop', 'pop dance', 'dance pop', 'edm']",255093,False,Hey Brother
2015/10/22,tr,130,15700,5NQbUaeTEOGdD6hHcre0dZ,"['Fetty Wap', 'Remy Boyz']","['pop rap', 'southern hip hop', 'pop', 'new jersey rap', 'dance pop', 'trap', 'rap']",196693,True,679 (feat. Remy Boyz)
2016/05/05,cy,1,8069,1xznGGDReH1oQq0xzbwXa3,"['Drake', 'Wizkid', 'Kyla']","['afropop', 'canadian pop', 'uk funky', 'nigerian pop', 'toronto rap', 'azonto', 'afro dancehall', 'nigerian hip hop', 'canadian hip hop', 'hip hop', 'rap']",173986,False,One Dance
2022/04/28,kr,80,21211,4LxFRsy3TZjqAtAgIsjkez,"['PATEKO', 'ASH ISLAND', 'Skinny Brown']","['k-rap', 'korean underground rap', 'korean pop']",218250,False,"Rainy day (Feat. ASH ISLAND, Skinny Brown)"
2019/08/08,is,53,12765,43zdsphuZLzwA9k4DJhU0I,['Billie Eilish'],"['art pop', 'pop', 'electropop']",196077,False,when the party's over
2020/10/08,nl,110,250782,4HsSwlgvRrHAkTQ8n9mGFV,"['WAWA', 'Kempi', 'Bryan Mg', 'Architrackz']","['dutch pop', 'maluku pop', 'dutch drill', 'belgian hip hop', 'dutch rap pop', 'dutch hip hop']",173400,True,Ondernemer
2022/04/14,br,132,943066,46IZ0fSY2mpAiktS3KOqds,['Adele'],"['british soul', 'pop', 'pop soul', 'uk pop']",224694,False,Easy On Me
2018/04/05,mt,153,2249,4PzsYXrHh4r2BxtpNjtvoF,['B Young'],"['london rap', 'uk hip hop', 'afroswing']",173153,False,Jumanji
2020/05/28,fr,93,416330,66W1rVTnEv86dIkFhoiElg,"['Regard', 'RAYE']","['pop edm', 'pop', 'uk pop', 'edm', 'electro house', 'post-teen pop', 'pop dance', 'tropical house', 'uk contemporary r&b', 'electropop', 'slap house', 'dance pop']",176766,True,Secrets
2019/09/26,ie,91,58789,5wIjM4q7oIgiLqn8Qfoyxh,"['Russ Millions', 'Tion Wayne', 'Aitch', 'Swarmz', ""Sav'o"", 'JAY1']","['london rap', 'uk hip hop', 'manchester hip hop', 'uk drill', 'melodic drill']",252906,True,Keisha & Becky - Remix
2018/08/09,gb,65,785778,0E9ZjEAyAwOXZ7wJC0PD33,"['Dynoro', ""Gigi D'Agostino""]","['eurodance', 'europop', 'pop dance', 'electro house', 'italo dance', 'tropical house', 'edm']",184560,False,In My Mind
2020/01/09,mt,33,6478,1ZMiCix7XSAbfAJlEZWMCp,['Harry Styles'],['pop'],240133,False,Falling
2016/02/18,de,50,425784,0pQr5WsobmdZHnuObT0sc2,"['Sido', 'Andreas Bourani']","['german hip hop', 'german pop']",238213,False,Astronaut
2021/10/21,au,147,247531,2Y0wPrPQBrGhoLn14xRYCG,"['Juice WRLD', 'Marshmello']","['progressive electro house', 'melodic rap', 'chicago rap', 'pop', 'pop dance', 'dance pop', 'brostep', 'edm']",205484,True,Come & Go (with Marshmello)
2021/05/27,lu,69,5151,34eF4BoV8FPk0uhAAoqU7h,['Lil Nas X'],"['pop', 'lgbtq+ hip hop']",168275,False,SUN GOES DOWN
2017/06/08,ec,50,33583,43it4kot08akLzFIEMhXNN,"['Carlos Vives', 'Shakira']","['dance pop', 'champeta', 'vallenato', 'latin pop', 'tropical', 'colombian pop']",227457,False,La Bicicleta
2022/06/16,tw,185,45542,6v3KW9xbzN5yKLt9YKDYA2,"['Shawn Mendes', 'Camila Cabello']","['viral pop', 'pop', 'canadian pop', 'uk pop', 'dance pop', 'post-teen pop']",190799,False,Señorita
2020/12/24,ae,146,11254,1H7KnK26kc1YyellpbINEn,"['Pop Smoke', '50 Cent', 'Roddy Ricch']","['pop rap', 'queens hip hop', 'gangster rap', 'melodic rap', 'brooklyn drill', 'east coast hip hop', 'trap', 'hip hop', 'rap']",201600,True,The Woo (feat. 50 Cent & Roddy Ricch)
2022/03/31,se,84,190383,0IuVhCflrQPMGRrOyoY5RW,['Tate McRae'],['pop'],206772,False,she's all i wanna be
2019/03/21,uy,62,21898,0REjFxlMJRQxPqWSdmXiAT,['Farruko'],"['trap latino', 'latin hip hop', 'reggaeton']",228760,False,Nadie
2017/05/04,ec,10,95281,209gZgcfLq2aUuu51vOWBl,"['CNCO', 'Yandel']","['latin hip hop', 'reggaeton', 'latin pop', 'boy band', 'reggaeton flow', 'trap latino']",205520,False,Hey DJ
2020/08/13,lv,8,17852,3H7ihDc1dqLriiWXwsc2po,"['Topic', 'A7S']","['german dance', 'scandipop', 'pop dance', 'electro house', 'dance pop', 'tropical house', 'pop edm', 'edm']",166793,False,Breaking Me
2016/03/24,co,21,95573,3CRDbSIZ4r5MsZ0YwxuEkn,['Twenty One Pilots'],"['modern rock', 'rock']",202333,False,Stressed Out
2020/07/30,nz,148,49177,6cx06DFPPHchuUAcTxznu9,"['Joel Corry', 'MNEK']","['pop', 'uk pop', 'pop dance', 'uk dance', 'dance pop', 'uk contemporary r&b', 'tropical house', 'edm']",166028,False,Head & Heart (feat. MNEK)
2019/08/08,bo,85,17258,2ktoFujjJtantyMoVdBJlX,"['ChocQuibTown', 'Zion & Lennox', 'Farruko', 'Manuel Turizo']","['latin hip hop', 'latin alternative', 'reggaeton', 'latin pop', 'colombian rock', 'salsa choke', 'colombian hip hop', 'tropical', 'reggaeton colombiano', 'colombian pop', 'trap latino']",256417,False,Pa Olvidarte (feat. Manuel Turizo) - Remix
2022/07/28,pe,15,596056,4Dvkj6JhhA12EX05fT7y2e,['Harry Styles'],['pop'],167303,False,As It Was
2022/01/06,is,5,21232,02MWAaffLxlfxAUY7c5dvx,['Glass Animals'],"['gauze pop', 'indietronica', 'shiver pop']",238805,False,Heat Waves
2015/02/15,gr,7,17172,4WGyY671Z37inSpCTBJoIm,['The Weeknd'],"['canadian contemporary r&b', 'pop', 'canadian pop']",252226,False,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack"
2022/02/24,de,190,378033,4bJygwUKrRgq1stlNXcgMg,['t.A.T.u.'],"['dance pop', 'girl group']",214440,True,All The Things She Said
2021/01/14,ca,66,377730,0RiRZpuVRbi7oqRdSMwhQY,"['Post Malone', 'Swae Lee']","['rap', 'trap', 'dfw rap', 'melodic rap']",157560,False,Sunflower - Spider-Man: Into the Spider-Verse
2021/05/13,sv,85,24898,70uX4beGHc1nQikXveOknp,"['Manuel Turizo', 'Wisin & Yandel']","['reggaeton', 'latin hip hop', 'latin pop', 'electro latino', 'reggaeton colombiano', 'colombian pop', 'trap latino']",230728,False,Mala Costumbre
2021/04/08,nz,103,56278,5gQKX7uodQpoSGREuq6d95,['Hp Boyz'],['aussie drill'],187677,True,Loyalty
2021/07/01,no,26,324060,2IxH6mSZrIjcQFH848fssw,['TIX'],"['russelater', 'norwegian pop', 'eurovision']",149462,False,"Engel, Ikke Dra"
2021/10/21,kr,91,11994,7A2eDNBgJrEVE87C8pOMqN,['Adele'],"['british soul', 'pop', 'pop soul', 'uk pop']",290906,False,When We Were Young
2021/02/18,at,165,33200,2Fxmhks0bxGSBdJ92vM42m,['Billie Eilish'],"['art pop', 'pop', 'electropop']",194087,False,bad guy
2017/04/06,ca,18,633522,4Q3N4Ct4zCuIHuZ65E3BD4,['Kodak Black'],"['florida rap', 'melodic rap', 'miami hip hop', 'trap', 'hip hop', 'rap']",268186,True,Tunnel Vision
2019/03/14,th,107,34084,7dt6x5M1jzdTEt8oCbisTK,['Post Malone'],"['melodic rap', 'dfw rap', 'rap']",231266,True,Better Now
2015/06/25,pe,135,10641,1Gzv0cMy3xm7sgN5gd7WkU,"['Axwell /\\ Ingrosso', 'Axwell', 'Sebastian Ingrosso']","['pop rap', 'house', 'tropical house', 'dance pop', 'vocal house', 'pop dance', 'disco house', 'edm', 'progressive electro house', 'electro house', 'progressive house', 'pop']",255066,False,Sun Is Shining
2021/11/25,pt,199,35579,1ai9FDnFQDv18WAtFhMTIz,['Wet Bed Gang'],"['hip hop tuga', 'trap tuga']",258590,False,Bairro
2020/08/27,il,93,34908,1YBHjsD9R7kEgGnXBlONjy,"['Omer Adam', 'Richie Loop']","['israeli pop', 'israeli mediterranean', 'basshall', 'mizrahi']",182449,False,טמפרטורה
2017/06/08,de,46,853739,6fTsxhIosAU6zXTAhSaemI,['ALMA'],['dance pop'],195678,False,Chasing Highs
2020/11/19,gr,174,21463,2BYn2Jvo2NhCIMCvWm65Ke,"['Dof Twogee', 'Mikros Kleftis']","['greek hip hop', 'greek drill', 'greek underground rap']",164732,True,Mavro Delorean
2014/12/14,ca,95,17867,007lsEHi6fP9LoYB7czYUa,"['Wyclef Jean', 'Avicii']","['pop rap', 'dance pop', 'pop dance', 'edm', 'rap kreyol', 'pop']",278715,False,Divine Sorrow
2017/08/31,ni,58,5042,2Vdub5mY4lad7w64bFPUez,"['Pitbull', 'J Balvin', 'Camila Cabello']","['pop', 'dance pop', 'post-teen pop', 'uk pop', 'pop rap', 'reggaeton', 'miami hip hop', 'reggaeton colombiano', 'trap latino']",194941,False,Hey Ma (with Pitbull & J Balvin feat. Camila Cabello)
2016/01/07,tw,13,70755,4WjH9Bzt3kx7z8kl0awxh4,"['Major Lazer', 'MØ', 'DJ Snake']","['pop rap', 'pop', 'danish pop', 'moombahton', 'uk pop', 'pop dance', 'electro house', 'electronic trap', 'electropop', 'dance pop', 'tropical house', 'edm']",176561,False,Lean On (feat. MØ & DJ Snake)
2018/03/08,do,5,76073,7rwX0O3RlxqqIjQM8evm5E,"['Ozuna', 'Mambo Kingz', 'DJ Luian', 'Bad Bunny', 'Wisin', 'Almighty']","['latin hip hop', 'reggaeton', 'puerto rican pop', 'reggaeton flow', 'trap latino']",311726,False,Solita
2017/03/02,ar,98,143354,7IRuf7FrdQvOGs0g9mSNGr,"['Carlos Vives', 'Shakira', 'Maluma']","['dance pop', 'reggaeton', 'champeta', 'vallenato', 'latin pop', 'tropical', 'reggaeton colombiano', 'colombian pop', 'trap latino']",254069,False,La Bicicleta (feat. Maluma) - Remix
2016/12/15,pt,120,18671,5gDWsRxpJ2lZAffh5p7K0w,"['The Weeknd', 'Lana Del Rey']","['canadian contemporary r&b', 'art pop', 'pop', 'canadian pop']",111626,False,Stargirl Interlude
2016/03/03,hn,30,9962,6fxVffaTuwjgEk5h9QyRjy,['Ed Sheeran'],"['pop', 'uk pop']",258986,False,Photograph
2020/12/03,hk,178,22295,0IAgufC1FlOg1nZMmRZxRr,['Mayday'],"['taiwan pop', 'mandopop']",265866,False,突然好想你
2018/01/04,se,28,542373,1x5sYLZiu9r5E43kMlt9f8,"['Clean Bandit', 'Zara Larsson']","['swedish electropop', 'pop', 'uk funky', 'uk pop', 'scandipop', 'swedish pop', 'pop dance', 'electropop', 'uk dance', 'dance pop', 'edm', 'tropical house', 'post-teen pop']",212459,False,Symphony (feat. Zara Larsson)
2021/03/11,ch,196,42114,0pqnGHJpmpxLKifKRmU6WP,['Imagine Dragons'],"['modern rock', 'rock']",204346,False,Believer
2015/05/14,be,193,4798,3rq5w4bQGigXOfdN30ATJt,['Arctic Monkeys'],"['permanent wave', 'modern rock', 'rock', 'garage rock', 'sheffield indie']",272394,False,Do I Wanna Know?
2018/04/26,il,51,12377,6xTU6B6nFwKKTSZ9ySXS80,"['Kygo', 'Miguel']","['pop', 'urban contemporary', 'pop dance', 'r&b', 'dance pop', 'tropical house', 'hip hop', 'edm']",217293,False,Remind Me to Forget
